subject	predicate	object
movie75629	ex:featuresStrongCastPair	castPair666
movie75629	ex:featuresStrongCastPair	castPair663
movie75629	ex:featuresStrongCastPair	castPair536
movie75629	ex:featuresStrongCastPair	castPair541
movie75629	ex:featuresStrongCastPair	castPair540
movie75629	ex:featuresStrongCastPair	castPair544
movie75629	ex:featuresStrongCastPair	castPair537
movie75629	ex:featuresStrongCastPair	castPair538
movie75629	ex:featuresStrongCastPair	castPair539
movie75629	ex:featuresStrongCastPair	castPair648
movie75629	ex:featuresStrongCastPair	castPair647
movie75629	ex:featuresStrongCastPair	castPair651
movie75629	ex:featuresStrongCastPair	castPair645
movie75629	ex:featuresStrongCastPair	castPair646
movie75629	ex:featuresStrongCastPair	castPair654
movie75629	ex:featuresStrongCastPair	castPair653
movie75629	ex:featuresStrongCastPair	castPair656
movie75629	ex:featuresStrongCastPair	castPair652
movie75629	ex:featuresStrongCastPair	castPair658
movie75629	ex:featuresStrongCastPair	castPair657
movie75629	ex:featuresStrongCastPair	castPair395
movie75629	ex:featuresStrongCastPair	castPair400
movie75629	ex:featuresStrongCastPair	castPair399
movie75629	ex:featuresStrongCastPair	castPair394
movie75629	ex:featuresStrongCastPair	castPair396
movie75629	ex:featuresStrongCastPair	castPair397
movie75629	ex:featuresStrongCastPair	castPair398
movie19738	ex:featuresStrongCastPair	castPair649
movie11299	ex:featuresStrongCastPair	castPair380
movie11299	ex:featuresStrongCastPair	castPair135
movie11299	ex:featuresStrongCastPair	castPair137
movie22843	ex:featuresStrongCastPair	castPair641
movie22843	ex:featuresStrongCastPair	castPair644
movie22843	ex:featuresStrongCastPair	castPair637
movie22843	ex:featuresStrongCastPair	castPair638
movie22843	ex:featuresStrongCastPair	castPair639
movie22843	ex:featuresStrongCastPair	castPair536
movie22843	ex:featuresStrongCastPair	castPair541
movie22843	ex:featuresStrongCastPair	castPair544
movie22843	ex:featuresStrongCastPair	castPair537
movie22843	ex:featuresStrongCastPair	castPair538
movie22843	ex:featuresStrongCastPair	castPair539
movie22843	ex:featuresStrongCastPair	castPair666
movie22843	ex:featuresStrongCastPair	castPair648
movie22843	ex:featuresStrongCastPair	castPair651
movie22843	ex:featuresStrongCastPair	castPair645
movie22843	ex:featuresStrongCastPair	castPair646
movie22843	ex:featuresStrongCastPair	castPair654
movie22843	ex:featuresStrongCastPair	castPair656
movie22843	ex:featuresStrongCastPair	castPair652
movie22843	ex:featuresStrongCastPair	castPair381
movie22843	ex:featuresStrongCastPair	castPair380
movie22843	ex:featuresStrongCastPair	castPair384
movie22843	ex:featuresStrongCastPair	castPair382
movie22843	ex:featuresStrongCastPair	castPair383
movie22843	ex:featuresStrongCastPair	castPair379
movie22843	ex:featuresStrongCastPair	castPair658
movie22843	ex:featuresStrongCastPair	castPair395
movie22843	ex:featuresStrongCastPair	castPair394
movie22843	ex:featuresStrongCastPair	castPair400
movie22843	ex:featuresStrongCastPair	castPair396
movie22843	ex:featuresStrongCastPair	castPair397
movie22843	ex:featuresStrongCastPair	castPair398
movie22843	ex:featuresStrongCastPair	castPair138
movie22843	ex:featuresStrongCastPair	castPair137
movie22843	ex:featuresStrongCastPair	castPair142
movie22843	ex:featuresStrongCastPair	castPair139
movie22843	ex:featuresStrongCastPair	castPair140
movie22843	ex:featuresStrongCastPair	castPair135
movie22843	ex:featuresStrongCastPair	castPair141
movie22843	ex:featuresStrongCastPair	castPair136
movie922	ex:featuresStrongCastPair	castPair19
movie1587	ex:featuresStrongCastPair	castPair19
movie698687	ex:featuresStrongCastPair	castPair133
movie917496	ex:featuresStrongCastPair	castPair80
movie1184918	ex:featuresStrongCastPair	castPair144
movie912649	ex:featuresStrongCastPair	castPair393
movie519182	ex:featuresStrongCastPair	castPair412
movie519182	ex:featuresStrongCastPair	castPair134
movie516729	ex:featuresStrongCastPair	castPair293
movie516729	ex:featuresStrongCastPair	castPair294
movie516729	ex:featuresStrongCastPair	castPair368
movie516729	ex:featuresStrongCastPair	castPair186
movie516729	ex:featuresStrongCastPair	castPair187
movie516729	ex:featuresStrongCastPair	castPair188
movie516729	ex:featuresStrongCastPair	castPair183
movie516729	ex:featuresStrongCastPair	castPair184
movie516729	ex:featuresStrongCastPair	castPair182
movie516729	ex:featuresStrongCastPair	castPair185
movie516729	ex:featuresStrongCastPair	castPair67
movie516729	ex:featuresStrongCastPair	castPair68
movie516729	ex:featuresStrongCastPair	castPair66
movie516729	ex:featuresStrongCastPair	castPair65
movie516729	ex:featuresStrongCastPair	castPair69
movie280217	ex:featuresStrongCastPair	castPair629
movie275	ex:featuresStrongCastPair	castPair574
movie11569	ex:featuresStrongCastPair	castPair588
movie9350	ex:featuresStrongCastPair	castPair106
